name,k,k_uncert,Q1,Q2,Q3,Q4,Q5,Q6,theta1,theta2,theta3,theta4,theta5,theta6
sample082,0.960657,8.5498473e-05,0.1768889067656968,0.16158975164285722,0.1590767633719768,0.1792823728294658,0.16310342172175962,0.1600587836682439,263.8920737,69.09361795,43.87032561,160.61169973,313.46581441,66.07937357
sample083,1.01582,8.228142e-05,0.17609793520066602,0.17034655214491518,0.15271398257323449,0.16829144603947632,0.15995840613372933,0.1725916779079787,205.28076796,190.48488827,329.63276692,181.90395056,92.39607598,172.68896546
sample084,0.984804,8.4693144e-05,0.15840996581457523,0.15875543604547837,0.1683057412570761,0.15399867153701277,0.1787348742490414,0.1817953110968161,69.89272883,67.09338988,272.29973132,37.01337167,173.79719314,222.11403255
sample085,1.00298,8.324734e-05,0.16617742171144118,0.16853611710817917,0.17149569999151953,0.15372553306924663,0.16735661614825093,0.17270861197136256,271.94928571,264.13948134,214.59795269,335.69795381,264.38494992,181.74914147
sample086,0.966751,8.5074088e-05,0.16018167024685181,0.1585068963625823,0.17795063543836884,0.16789390444311747,0.15503551480788574,0.18043137870119375,57.75112576,49.10874036,156.33651718,290.08346286,23.64380465,218.07574289
sample087,0.995193,8.5586598e-05,0.18033646221756267,0.17713823728504463,0.15591057768404232,0.1554894223568465,0.15550976456803872,0.17561553588846496,159.84576376,194.92464491,329.39459186,37.10702329,44.78859103,160.48794997
sample088,0.983732,8.460095200000001e-05,0.17775866579678928,0.1697622454024979,0.15327166582887494,0.1680608837372696,0.1746253795772429,0.15652115965732535,216.39899319,272.01900867,355.04588326,278.47386993,242.91264708,58.71777928
sample089,0.970582,8.541121599999999e-05,0.158766538279161,0.15710167193930144,0.16825497900920783,0.18574088853975151,0.17191303940225522,0.158222882830323,20.93822065,13.93172832,100.42475009,154.68380862,115.59969879,338.80478565
sample090,1.03304,8.161016e-05,0.16999362267040533,0.16597239281492224,0.15566058195422025,0.16888732656446095,0.16882785044341908,0.17065822555257187,198.94294166,237.65021684,86.35889083,206.91489676,163.23089482,204.48211613
sample091,0.984142,8.562035399999999e-05,0.1675505985128526,0.16361641256328546,0.16862891684267647,0.16616593856916675,0.1604186087586928,0.173619524753326,282.93290726,96.63912896,108.79394053,100.24804993,76.37763747,253.73523307
sample092,1.00753,8.362499e-05,0.17280480775617807,0.1524134949482664,0.15686745274244762,0.16897061444945088,0.17367741656367017,0.17526621353998678,206.81878716,7.38303415,315.96034502,154.3341467,239.33935339,231.45231722
sample093,0.977684,8.5058508e-05,0.18016504533482913,0.1543752381117844,0.15666380001795277,0.174196169776753,0.15783807116320994,0.1767616755954708,220.9102578,22.74790118,350.12752439,248.5358858,65.4393722,253.51084792
sample094,1.00717,8.359511e-05,0.17361539860583586,0.16103986506931267,0.15326375426042177,0.16037037021933576,0.17457340730162277,0.17713720454347118,223.10220514,291.58810318,351.64656614,95.16044459,158.8405837,171.91101564
sample095,0.970072,8.6336408e-05,0.1549338157123218,0.15931916422958287,0.15812308454564292,0.15928093953799016,0.18271672647065085,0.18562626950381128,8.1086243,48.65432595,3.74181183,59.95471224,147.4641617,184.48256625
sample096,0.97566,8.488242e-05,0.16430411100482226,0.18001527049372018,0.15408124336303974,0.16797925112631507,0.17172429066801442,0.1618958333440884,91.21272045,199.52468924,356.38511198,282.22331586,269.58187184,306.50035554
sample097,0.968698,8.524542399999999e-05,0.15850578506230645,0.16167180554771182,0.1548680686632571,0.1806208832174387,0.18384317147110163,0.16049028603818438,42.08275668,322.83159284,8.09209126,246.57679129,190.69475046,317.21526034
sample098,1.0181,8.24661e-05,0.16553901011874964,0.16339841858632942,0.16920295355879628,0.17081555234585938,0.1654819741820062,0.16556209120825915,122.17296472,115.37101291,248.27418974,181.82120256,265.98722182,129.89684646
sample099,1.01173,8.296186e-05,0.1592731798620894,0.1751051966845769,0.17480011456145028,0.17164395885341377,0.1669656587150704,0.15221189132339907,92.50357632,193.61351414,230.6861466,164.24406751,257.2917939,11.70625411
sample100,0.964063,8.4837544e-05,0.176083268882601,0.1586978798479444,0.17141155780922293,0.16235353793226162,0.1727508576181393,0.1587028979098309,256.2078963,41.86106499,125.88741013,319.91106083,139.90769159,337.05017865
sample101,1.00269,8.322327e-05,0.17380835213156998,0.17471455252796714,0.1529338815963927,0.1665932826264004,0.16522683890743703,0.16672309221023274,157.36225316,208.03553349,348.30413008,267.38325854,123.9691604,271.35043029
sample102,0.982565,8.450059000000001e-05,0.17443265663742819,0.15377425233589076,0.17308186011698534,0.17456802696194842,0.16139122075692156,0.162751983190826,156.62701113,355.16720142,151.92313341,260.85834443,84.12767678,78.46571819
sample103,0.971389,8.4510843e-05,0.15893941004707113,0.1656683898500069,0.1580331348350929,0.18141259708080612,0.16613072245073676,0.1698157457362861,332.74831047,292.96848991,331.02205274,209.83738455,95.73490456,276.91603244
sample104,1.00426,8.335357999999999e-05,0.1728133453607894,0.17102621025765213,0.15941730065049137,0.17476939276386252,0.1697206440193229,0.15225310694788158,201.48471002,249.83927791,89.03598503,161.74140425,141.16522838,31.27225247
sample105,0.986403,8.4830658e-05,0.15507580811183283,0.17754018111972544,0.16636776754076593,0.1714761531905028,0.1727903295170089,0.1567497605201642,1.28708482,184.36030233,105.08473619,267.61380914,155.36757467,332.90524304
sample106,0.958296,8.5288344e-05,0.18445525927364273,0.15826181836386488,0.15974841225927816,0.15891253048674797,0.17231554542149713,0.1663064341949692,229.46581379,349.62093565,50.34678823,4.10957283,280.75842757,87.85497408
sample107,0.969403,8.5307464e-05,0.15571525027737879,0.1685317709431876,0.17809878968429788,0.1564797839045859,0.1635623543683565,0.1776120508221935,348.21673012,288.11952401,173.26167449,342.68364798,86.56475701,247.52240475
sample108,0.977212,8.4040232e-05,0.16100979856917888,0.18038806339395966,0.18105574134315394,0.15490882801283606,0.16070918331547107,0.1619283853654005,73.00353886,147.3242364,166.80587122,25.443004,69.04615586,74.09352889
sample109,0.970073,8.5366424e-05,0.17614237251640097,0.15550422593050073,0.15929799981403886,0.15822096619203535,0.16186324317688683,0.1889711923701372,132.69917672,12.37131772,352.0299128,347.85723419,76.60041078,212.80538815
sample110,0.939992,8.6479264e-05,0.18035478815508443,0.16240140792408936,0.16076853244390732,0.1633131443303058,0.17208940051427432,0.16107272663233868,131.53187111,42.24520001,356.67968573,53.79639427,295.98273791,40.79408844
sample111,0.960149,8.5453261e-05,0.15856683485261597,0.1742961036775667,0.18055703817444183,0.15839361822402998,0.16123607470295764,0.16695033036838763,338.68312586,116.14484648,136.78922958,36.5925783,333.92566948,98.364907
sample112,0.959779,8.5420331e-05,0.1625133993585391,0.15815039843137796,0.16780408223807802,0.16774689636430132,0.18383581383571074,0.15994940977199296,320.76980256,12.15471678,295.09259366,91.64438891,171.30943762,329.92072073
sample113,0.982864,8.4526304e-05,0.15455884247054708,0.1741307508201995,0.1601614248741224,0.17696229044110925,0.15921001194940942,0.17497667944461232,29.09985886,232.49609606,71.77233754,221.13192948,65.63440603,222.10952135
sample114,1.01536,8.224416e-05,0.1755581166899003,0.1640140583857109,0.17011523066513407,0.16962763008796172,0.15081715131208884,0.1698678128592042,186.53708069,118.46865632,244.18631249,222.23882072,348.73942396,164.62509084
sample115,0.985518,8.4754548e-05,0.16519206921298846,0.1655845061413343,0.17727116053778574,0.16155834820795884,0.17359647706292092,0.15679743883701167,106.33473761,95.74033898,214.93100538,303.4024044,231.97800093,47.04681411
sample116,0.983622,8.360787000000001e-05,0.17526498314351358,0.16442839130086,0.1650497878283621,0.160371212947098,0.17711559703227106,0.15777002774789525,182.15807719,295.23053292,112.65651953,70.11616714,217.38228017,57.37680225
sample117,0.980946,8.4361356e-05,0.17816021882418648,0.1756997372065641,0.1540074837541418,0.16801373897090893,0.16118369059854032,0.16293513064565832,154.43697617,144.14941855,19.00619727,277.93903163,312.84351847,298.36567768
sample118,0.994252,8.3517168e-05,0.17295872746660645,0.1662792846428067,0.1637647159126065,0.1768377210762516,0.16694820151894316,0.1532113493827858,178.44842075,281.62255586,107.44611186,238.11525298,121.56353153,14.47500835
sample119,1.02957,8.236560000000002e-05,0.17092896020343396,0.16069212385193476,0.15771686182113992,0.1696916325363046,0.17205025053057543,0.1689201710566114,199.1859572,111.81595548,92.55691884,174.90528895,196.71858466,155.60494517
sample120,0.981095,8.437417000000001e-05,0.17036525988971443,0.15567378618645766,0.1580828821593071,0.17888833696154982,0.18088473895305546,0.1561049958499156,260.64390371,359.05212274,320.18653363,165.52160264,215.55671453,329.34714333
sample121,0.9424,8.67008e-05,0.16125093670380175,0.16111684015954858,0.1713076516539888,0.16375586015045104,0.16638699210933863,0.17618171922287107,53.59353658,342.94801117,298.80643702,65.21492105,78.60378861,282.4834154
sample122,0.949695,8.6422245e-05,0.16079873828076027,0.16209981262678397,0.17140757923396577,0.18014310871264416,0.16527724841548894,0.1602735127303567,20.57519414,53.58377487,103.95890747,266.75277193,313.88121946,40.37946947
sample123,0.949048,8.541432e-05,0.1613174505441093,0.15955041456120636,0.16495874710861408,0.1784860881640238,0.1577087553383402,0.17797854428370635,343.35157983,2.32346299,63.90218066,132.85101186,6.04804168,143.32276258
sample124,1.01156,8.395948e-05,0.17647720900729466,0.16931805899143676,0.15233532508721853,0.15478155407548366,0.17168370440849987,0.17540414843006663,187.28190757,152.04154037,21.19898442,325.09937102,195.20992705,226.26948634
sample125,0.985982,8.380847000000001e-05,0.17512889841796736,0.17561797584385497,0.15237630533069585,0.17781081252910713,0.16572560699201877,0.15334040088635592,249.2353935,172.49289065,8.73290138,210.65195808,104.10693284,24.94041009
sample126,1.00894,8.273308e-05,0.16412860026977044,0.17411857023690458,0.15911951151062267,0.16060163436186647,0.1735363295884743,0.16849535403236138,106.74587676,179.30392692,89.88294522,291.00510994,209.47198456,131.46162501
sample127,0.970227,8.4409749e-05,0.16173157366442992,0.17829650075401593,0.15712221803729332,0.15640661601861688,0.17293521126291367,0.17350788026273023,312.38373669,192.51575594,351.89877558,30.41624913,274.40340313,140.25682661
